,,,,C-14 POPULATION IN FIVE YEAR AGE-GROUP BY RESIDENCE AND SEX ,,,,,,,,,
Table,State,Distt.,Area Name,Age-group,Total ,,,Rural,,,Urban,,
Name,Code,Code,,,,,,,,,,,
,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,1,2,3,4,5,6,7,8,9,10
,,,,,,,,,,,,,
,,,,,,,,,,,,,
C4114,03,000,State - PUNJAB (03),40-44,1788469,909208,879261,1102644,555906,546738,685825,353302,332523
C4114,03,000,State - PUNJAB (03),45-49,1587771,818135,769636,964942,495583,469359,622829,322552,300277
C4114,03,000,State - PUNJAB (03),50-54,1254464,663664,590800,749857,397863,351994,504607,265801,238806
C4114,03,000,State - PUNJAB (03),55-59,956555,485845,470710,569146,283796,285350,387409,202049,185360
C4114,03,000,State - PUNJAB (03),60-64,996590,482483,514107,654729,309825,344904,341861,172658,169203
C4114,03,000,State - PUNJAB (03),65-69,719588,372806,346782,496111,257824,238287,223477,114982,108495
C4114,03,000,State - PUNJAB (03),70-74,513472,272120,241352,356117,191121,164996,157355,80999,76356
C4114,03,000,State - PUNJAB (03),75-79,256666,130203,126463,175972,89364,86608,80694,40839,39855
C4114,03,000,State - PUNJAB (03),80+,379501,186050,193451,274781,135823,138958,104720,50227,54493
C4114,03,000,State - PUNJAB (03),Age not stated,41522,22272,19250,29610,15833,13777,11912,6439,5473
C4114,04,000,State - CHANDIGARH (04),All ages,1055450,580663,474787,28991,17150,11841,1026459,563513,462946
C4114,04,000,State - CHANDIGARH (04),0-4,81854,43347,38507,3021,1611,1410,78833,41736,37097
C4114,04,000,State - CHANDIGARH (04),5-9,91194,49255,41939,2921,1572,1349,88273,47683,40590
C4114,04,000,State - CHANDIGARH (04),10-14,93464,52140,41324,2537,1421,1116,90927,50719,40208
C4114,04,000,State - CHANDIGARH (04),15-19,104418,60521,43897,2765,1787,978,101653,58734,42919
C4114,04,000,State - CHANDIGARH (04),20-24,121244,68467,52777,3593,2255,1338,117651,66212,51439
C4114,04,000,State - CHANDIGARH (04),25-29,110237,60694,49543,3806,2260,1546,106431,58434,47997
C4114,04,000,State - CHANDIGARH (04),30-34,90803,49625,41178,3101,1902,1199,87702,47723,39979
C4114,04,000,State - CHANDIGARH (04),35-39,83672,45566,38106,2321,1455,866,81351,44111,37240
C4114,04,000,State - CHANDIGARH (04),40-44,68921,37268,31653,1547,947,600,67374,36321,31053
C4114,04,000,State - CHANDIGARH (04),45-49,60352,32893,27459,1049,638,411,59303,32255,27048
C4114,04,000,State - CHANDIGARH (04),50-54,46942,26108,20834,723,415,308,46219,25693,20526
C4114,04,000,State - CHANDIGARH (04),55-59,34925,19745,15180,503,272,231,34422,19473,14949
C4114,04,000,State - CHANDIGARH (04),60-64,25801,13530,12271,481,277,204,25320,13253,12067
C4114,04,000,State - CHANDIGARH (04),65-69,15839,8250,7589,255,140,115,15584,8110,7474
C4114,04,000,State - CHANDIGARH (04),70-74,11385,5998,5387,181,96,85,11204,5902,5302
C4114,04,000,State - CHANDIGARH (04),75-79,6422,3255,3167,75,43,32,6347,3212,3135
C4114,04,000,State - CHANDIGARH (04),80+,7631,3800,3831,106,55,51,7525,3745,3780
C4114,04,000,State - CHANDIGARH (04),Age not stated,346,201,145,6,4,2,340,197,143
C4114,05,000,State - UTTARAKHAND (05),All ages,10086292,5137773,4948519,7036954,3519042,3517912,3049338,1618731,1430607
C4114,05,000,State - UTTARAKHAND (05),0-4,924864,488988,435876,677293,356937,320356,247571,132051,115520
C4114,05,000,State - UTTARAKHAND (05),5-9,1058801,560179,498622,770582,404255,366327,288219,155924,132295
C4114,05,000,State - UTTARAKHAND (05),10-14,1145343,603274,542069,835418,434578,400840,309925,168696,141229
C4114,05,000,State - UTTARAKHAND (05),15-19,1124110,588483,535627,792898,407069,385829,331212,181414,149798
C4114,05,000,State - UTTARAKHAND (05),20-24,970068,484614,485454,648027,312431,335596,322041,172183,149858
C4114,05,000,State - UTTARAKHAND (05),25-29,810184,397363,412821,529754,253277,276477,280430,144086,136344
C4114,05,000,State - UTTARAKHAND (05),30-34,698300,345427,352873,459156,221890,237266,239144,123537,115607
C4114,05,000,State - UTTARAKHAND (05),35-39,665500,330834,334666,441348,215242,226106,224152,115592,108560
C4114,05,000,State - UTTARAKHAND (05),40-44,566709,285531,281178,378652,187060,191592,188057,98471,89586
C4114,05,000,State - UTTARAKHAND (05),45-49,489377,247982,241395,325900,160955,164945,163477,87027,76450
C4114,05,000,State - UTTARAKHAND (05),50-54,397158,202024,195134,270074,133037,137037,127084,68987,58097
C4114,05,000,State - UTTARAKHAND (05),55-59,318461,151865,166596,221366,100962,120404,97095,50903,46192
C4114,05,000,State - UTTARAKHAND (05),60-64,329056,163220,165836,244791,119263,125528,84265,43957,40308
C4114,05,000,State - UTTARAKHAND (05),65-69,218759,108412,110347,163102,78840,84262,55657,29572,26085
C4114,05,000,State - UTTARAKHAND (05),70-74,163443,80970,82473,124907,60605,64302,38536,20365,18171
C4114,05,000,State - UTTARAKHAND (05),75-79,84646,40837,43809,64561,30697,33864,20085,10140,9945
C4114,05,000,State - UTTARAKHAND (05),80+,104905,48458,56447,78653,36196,42457,26252,12262,13990
C4114,05,000,State - UTTARAKHAND (05),Age not stated,16608,9312,7296,10472,5748,4724,6136,3564,2572
C4114,06,000,State - HARYANA (06),All ages,25351462,13494734,11856728,16509359,8774006,7735353,8842103,4720728,4121375
C4114,06,000,State - HARYANA (06),0-4,2362519,1283789,1078730,1602923,870623,732300,759596,413166,346430
C4114,06,000,State - HARYANA (06),5-9,2498757,1371825,1126932,1679882,920472,759410,818875,451353,367522
C4114,06,000,State - HARYANA (06),10-14,2668678,1474136,1194542,1812859,996086,816773,855819,478050,377769
C4114,06,000,State - HARYANA (06),15-19,2677390,1487548,1189842,1799991,994391,805600,877399,493157,384242
C4114,06,000,State - HARYANA (06),20-24,2567486,1372799,1194687,1658579,889577,769002,908907,483222,425685
C4114,06,000,State - HARYANA (06),25-29,2231959,1178340,1053619,1384241,737729,646512,847718,440611,407107
C4114,06,000,State - HARYANA (06),30-34,1893591,976844,916747,1174200,605409,568791,719391,371435,347956
C4114,06,000,State - HARYANA (06),35-39,1761863,912717,849146,1097613,569510,528103,664250,343207,321043
C4114,06,000,State - HARYANA (06),40-44,1505950,790581,715369,947369,495956,451413,558581,294625,263956
C4114,06,000,State - HARYANA (06),45-49,1241814,655749,586065,765054,403338,361716,476760,252411,224349
